altura;raio;lambda;scattering
280.00;90.00;0.464;16.081632575
280.00;90.00;0.468;15.201386706
280.00;90.00;0.472;14.271487396
280.00;90.00;0.476;13.268334142
280.00;90.00;0.480;12.579970165
280.00;90.00;0.484;11.808627351
280.00;90.00;0.488;11.397418392
280.00;90.00;0.492;11.085146327
280.00;90.00;0.496;10.843839975
280.00;90.00;0.500;10.811342368
280.00;90.00;0.504;10.789336051
280.00;90.00;0.508;10.941780182
280.00;90.00;0.512;11.175026237
280.00;90.00;0.516;11.368886131
280.00;90.00;0.520;11.697463387
280.00;90.00;0.524;12.017236474
280.00;90.00;0.528;12.292440794
280.00;90.00;0.532;12.627549562
280.00;90.00;0.536;13.024162068
280.00;90.00;0.540;13.430570332
280.00;90.00;0.544;13.829074592
280.00;90.00;0.548;14.223736618
280.00;90.00;0.552;14.659769958
280.00;90.00;0.556;15.220097601
280.00;90.00;0.560;15.453816753
280.00;90.00;0.564;15.891572276
280.00;90.00;0.568;16.232610024
280.00;90.00;0.572;16.596521154
280.00;90.00;0.576;17.402611615
280.00;90.00;0.580;17.544966419
280.00;90.00;0.584;17.748570999
280.00;90.00;0.588;18.219135730
280.00;90.00;0.592;18.507623593
280.00;90.00;0.596;18.810825459
280.00;90.00;0.600;19.204452045
280.00;90.00;0.604;19.378636149
280.00;90.00;0.608;19.492666397
280.00;90.00;0.612;19.606035780
280.00;90.00;0.616;19.833166117
280.00;90.00;0.620;19.935031791
280.00;90.00;0.624;19.974671522
280.00;90.00;0.628;20.048207274
280.00;90.00;0.632;20.088696932
280.00;90.00;0.636;20.011777617
280.00;90.00;0.640;20.072323353
280.00;90.00;0.644;19.862045792
280.00;90.00;0.648;19.834664615
280.00;90.00;0.652;19.705473579
280.00;90.00;0.656;19.522077844
280.00;90.00;0.660;19.376836013
280.00;90.00;0.664;19.130014669
280.00;90.00;0.668;18.941559650
280.00;90.00;0.672;18.695877043
280.00;90.00;0.676;18.497572302
280.00;90.00;0.680;18.207871825
280.00;90.00;0.684;18.046044783
280.00;90.00;0.688;17.740559379
280.00;90.00;0.692;17.528402646
280.00;90.00;0.696;17.276351740
280.00;90.00;0.700;17.135108454
280.00;90.00;0.704;16.830908497
280.00;90.00;0.708;16.634287941
280.00;90.00;0.712;16.328844225
280.00;90.00;0.716;16.117114559
280.00;90.00;0.720;15.868790518
280.00;90.00;0.724;15.679562188
280.00;90.00;0.728;15.467955248
280.00;90.00;0.732;15.352615284
280.00;90.00;0.736;15.200965028
280.00;90.00;0.740;14.987697743
280.00;90.00;0.744;14.834366475
280.00;90.00;0.748;14.705685335
280.00;90.00;0.752;14.439162970
280.00;90.00;0.756;14.312612769
280.00;90.00;0.760;14.218833939
280.00;90.00;0.764;13.997445026
280.00;90.00;0.768;13.914252367
280.00;90.00;0.772;13.733196223
280.00;90.00;0.776;13.631363881
280.00;90.00;0.780;13.454277108
280.00;90.00;0.784;13.302050978
280.00;90.00;0.788;13.172728210
280.00;90.00;0.792;13.027482252
280.00;90.00;0.796;12.820446725
280.00;90.00;0.800;12.701712430
280.00;90.00;0.804;12.535288280
280.00;90.00;0.808;12.503696127
280.00;90.00;0.812;12.404980518
280.00;90.00;0.816;12.140500325
280.00;90.00;0.820;12.006801776
280.00;90.00;0.824;11.842085391
280.00;90.00;0.828;11.736800805
280.00;90.00;0.832;11.544102391
280.00;90.00;0.836;11.391908713
280.00;90.00;0.840;11.300261008
280.00;90.00;0.844;11.084781468
280.00;90.00;0.848;10.964419984
280.00;90.00;0.852;10.885839852
280.00;90.00;0.856;10.806055540
280.00;90.00;0.860;10.596481773
280.00;90.00;0.864;10.474421882
280.00;90.00;0.868;10.301474102
280.00;90.00;0.872;10.205177704
280.00;90.00;0.876;10.046695723
280.00;90.00;0.880;9.912815029
280.00;90.00;0.884;9.846165042
280.00;90.00;0.888;9.671146555
280.00;90.00;0.892;9.524151943
280.00;90.00;0.896;9.412541445
280.00;90.00;0.900;9.275110620
280.00;90.00;0.904;9.161129834
280.00;90.00;0.908;8.981332596
280.00;90.00;0.912;8.858862568
280.00;90.00;0.916;8.708752313
280.00;90.00;0.920;8.588935029
280.00;90.00;0.924;8.510688528
280.00;90.00;0.928;8.339620731
280.00;90.00;0.932;8.239792531
280.00;90.00;0.936;8.084695413
280.00;90.00;0.940;7.961535290
280.00;90.00;0.944;7.845500738
280.00;90.00;0.948;7.771582418
280.00;90.00;0.952;7.634996716
280.00;90.00;0.956;7.512322285
280.00;90.00;0.960;7.374585426
280.00;90.00;0.964;7.267252317
280.00;90.00;0.968;7.159458804
280.00;90.00;0.972;7.038692255
280.00;90.00;0.976;6.929632250
280.00;90.00;0.980;6.877269596
280.00;90.00;0.984;6.765562216
280.00;90.00;0.988;6.673532759
280.00;90.00;0.992;6.546048683
280.00;90.00;0.996;6.433209029
280.00;90.00;1.000;6.310137827
280.00;90.00;1.004;6.271607262
280.00;90.00;1.008;6.155319369
280.00;90.00;1.012;6.028061865
280.00;90.00;1.016;5.958134307
280.00;90.00;1.020;5.821597127
280.00;90.00;1.024;5.754161835
280.00;90.00;1.028;5.677414385
280.00;90.00;1.032;5.586446202
280.00;90.00;1.036;5.465963787
280.00;90.00;1.040;5.406118949
280.00;90.00;1.044;5.288310492
280.00;90.00;1.048;5.207927934
280.00;90.00;1.052;5.125330096
280.00;90.00;1.056;5.061522556
280.00;90.00;1.060;4.980707984
280.00;90.00;1.064;4.975309830
280.00;90.00;1.068;4.818193764
280.00;90.00;1.072;4.726746705
280.00;90.00;1.076;4.645728750
280.00;90.00;1.080;4.593084695
280.00;90.00;1.084;4.536602218
280.00;90.00;1.088;4.444509892
280.00;90.00;1.092;4.374392348
280.00;90.00;1.096;4.336888424
280.00;90.00;1.100;4.253758561
280.00;90.00;1.104;4.188034515
280.00;90.00;1.108;4.126141671
280.00;90.00;1.112;4.074067599
280.00;90.00;1.116;4.008001398
280.00;90.00;1.120;3.932497927
280.00;90.00;1.124;3.856281899
280.00;90.00;1.128;3.819329951
280.00;90.00;1.132;3.752664470
280.00;90.00;1.136;3.690290690
280.00;90.00;1.140;3.632765426
280.00;90.00;1.144;3.554898296
280.00;90.00;1.148;3.516539258
280.00;90.00;1.152;3.449055173
280.00;90.00;1.156;3.434016472
280.00;90.00;1.160;3.355025975
280.00;90.00;1.164;3.316731264
280.00;90.00;1.168;3.251312403
280.00;90.00;1.172;3.202921676
280.00;90.00;1.176;3.161283929
280.00;90.00;1.180;3.092681793
280.00;90.00;1.184;3.059083301
280.00;90.00;1.188;3.007777011
280.00;90.00;1.192;2.967611582
280.00;90.00;1.196;2.946138822
280.00;90.00;1.200;2.883801735
280.00;100.00;0.400;13.801417143
280.00;100.00;0.404;13.984577858
280.00;100.00;0.408;14.423478969
280.00;100.00;0.412;15.149915614
280.00;100.00;0.416;15.483612218
280.00;100.00;0.420;15.734891203
280.00;100.00;0.424;16.528812811
280.00;100.00;0.428;17.232831468
280.00;100.00;0.432;17.967189301
280.00;100.00;0.436;18.748920369
280.00;100.00;0.440;19.099903310
280.00;100.00;0.444;19.592854190
280.00;100.00;0.448;19.950383225
280.00;100.00;0.452;19.782184168
280.00;100.00;0.456;19.668778074
280.00;100.00;0.460;19.287801762
280.00;100.00;0.464;18.653171817
280.00;100.00;0.468;17.863764949
280.00;100.00;0.472;16.917548697
280.00;100.00;0.476;16.146593448
280.00;100.00;0.480;15.186458671
280.00;100.00;0.484;14.436647491
280.00;100.00;0.488;13.799892793
280.00;100.00;0.492;13.357798408
280.00;100.00;0.496;12.887559474
280.00;100.00;0.500;12.675520001
280.00;100.00;0.504;12.508433290
280.00;100.00;0.508;12.531832692
280.00;100.00;0.512;12.613403886
280.00;100.00;0.516;12.689290442
280.00;100.00;0.520;12.933605859
280.00;100.00;0.524;13.133102077
280.00;100.00;0.528;13.523784879
280.00;100.00;0.532;13.806985576
280.00;100.00;0.536;14.257424974
280.00;100.00;0.540;14.534724362
280.00;100.00;0.544;14.957051036
280.00;100.00;0.548;15.311048426
280.00;100.00;0.552;15.807720198
280.00;100.00;0.556;16.232994144
280.00;100.00;0.560;16.625575059
280.00;100.00;0.564;17.144822459
280.00;100.00;0.568;17.695192122
280.00;100.00;0.572;18.000621541
280.00;100.00;0.576;18.616547826
280.00;100.00;0.580;18.985342082
280.00;100.00;0.584;19.401281441
280.00;100.00;0.588;19.859222804
280.00;100.00;0.592;20.352784803
280.00;100.00;0.596;20.638039332
280.00;100.00;0.600;21.032493685
280.00;100.00;0.604;21.535842325
280.00;100.00;0.608;21.920088451
280.00;100.00;0.612;22.130829420
280.00;100.00;0.616;22.523420272
280.00;100.00;0.620;22.732863970
280.00;100.00;0.624;22.998048832
280.00;100.00;0.628;23.201684484
280.00;100.00;0.632;23.466712523
280.00;100.00;0.636;23.575446441
280.00;100.00;0.640;23.806853644
280.00;100.00;0.644;23.784731473
280.00;100.00;0.648;23.880210740
280.00;100.00;0.652;23.800316580
280.00;100.00;0.656;23.905317743
280.00;100.00;0.660;23.884813747
280.00;100.00;0.664;23.815155688
280.00;100.00;0.668;23.700847053
280.00;100.00;0.672;23.648411752
280.00;100.00;0.676;23.535613789
280.00;100.00;0.680;23.261310869
280.00;100.00;0.684;23.055772393
280.00;100.00;0.688;22.934392655
280.00;100.00;0.692;22.668391924
280.00;100.00;0.696;22.450731128
280.00;100.00;0.700;22.146278374
280.00;100.00;0.704;21.928499519
280.00;100.00;0.708;21.688540514
