altura;raio;lambda;scattering
210.00;70.00;0.800;4.173603866
210.00;70.00;0.804;4.043076761
210.00;70.00;0.808;3.953905352
210.00;70.00;0.812;3.87667239
210.00;70.00;0.816;3.765789762
210.00;70.00;0.820;3.671916619
210.00;70.00;0.824;3.561146106
210.00;70.00;0.828;3.487223596
210.00;70.00;0.832;3.416451066
210.00;70.00;0.836;3.31297196
210.00;70.00;0.840;3.254844066
210.00;70.00;0.844;3.148814005
210.00;70.00;0.848;3.097605606
210.00;70.00;0.852;3.029595099
210.00;70.00;0.856;2.912989846
210.00;70.00;0.860;2.852983383
210.00;70.00;0.864;2.814050381
210.00;70.00;0.868;2.754049363
210.00;70.00;0.872;2.669278825
210.00;70.00;0.876;2.655614343
210.00;70.00;0.880;2.549353616
210.00;70.00;0.884;2.48622472
210.00;70.00;0.888;2.437875575
210.00;70.00;0.892;2.389061618
210.00;70.00;0.896;2.339193468
210.00;70.00;0.900;2.274944508
210.00;70.00;0.904;2.239398912
210.00;70.00;0.908;2.184889886
210.00;70.00;0.912;2.13727186
210.00;70.00;0.916;2.100134143
210.00;70.00;0.920;2.046019366
210.00;70.00;0.924;1.999280279
210.00;70.00;0.928;1.96020568
210.00;70.00;0.932;1.916922925
210.00;70.00;0.936;1.880294944
210.00;70.00;0.940;1.854650927
210.00;70.00;0.944;1.809115954
210.00;70.00;0.948;1.767266085
210.00;70.00;0.952;1.745124109
210.00;70.00;0.956;1.702718521
210.00;70.00;0.960;1.674286339
210.00;70.00;0.964;1.633843233
210.00;70.00;0.968;1.602820424
210.00;70.00;0.972;1.570110184
210.00;70.00;0.976;1.53664918
210.00;70.00;0.980;1.533035409
210.00;70.00;0.984;1.493647888
210.00;70.00;0.988;1.463055792
210.00;70.00;0.992;1.436764025
210.00;70.00;0.996;1.406170922
210.00;70.00;1.000;1.369419307
210.00;70.00;1.004;1.356479553
210.00;70.00;1.008;1.335117083
210.00;70.00;1.012;1.304043515
210.00;70.00;1.016;1.272564232
210.00;70.00;1.020;1.251147183
210.00;70.00;1.024;1.239132941
210.00;70.00;1.028;1.205761988
210.00;70.00;1.032;1.192438595
210.00;70.00;1.036;1.159137808
210.00;70.00;1.040;1.142495159
210.00;70.00;1.044;1.11858663
210.00;70.00;1.048;1.101402427
210.00;70.00;1.052;1.082801569
210.00;70.00;1.056;1.066609075
210.00;70.00;1.060;1.04517212
210.00;70.00;1.064;1.037950087
210.00;70.00;1.068;1.021739437
210.00;70.00;1.072;0.9890993853
210.00;70.00;1.076;0.9717458938
210.00;70.00;1.080;0.9601205376
210.00;70.00;1.084;0.9412376588
210.00;70.00;1.088;0.9213139244
210.00;70.00;1.092;0.9188588412
210.00;70.00;1.096;0.899778295
210.00;70.00;1.100;0.8857353173
210.00;70.00;1.104;0.8776490677
210.00;70.00;1.108;0.8490908986
210.00;70.00;1.112;0.8471602537
210.00;70.00;1.116;0.8315432705
210.00;70.00;1.120;0.8125844653
210.00;70.00;1.124;0.7957491743
210.00;70.00;1.128;0.7908520082
210.00;70.00;1.132;0.7777118438
210.00;70.00;1.136;0.7613295619
210.00;70.00;1.140;0.7517485348
210.00;70.00;1.144;0.7458012298
210.00;70.00;1.148;0.7168043778
210.00;70.00;1.152;0.718711514
210.00;70.00;1.156;0.7013972264
210.00;70.00;1.160;0.68997426
210.00;70.00;1.164;0.6765467564
210.00;70.00;1.168;0.6654216805
210.00;70.00;1.172;0.6516158677
210.00;70.00;1.176;0.6559201327
210.00;70.00;1.180;0.6382303153
210.00;70.00;1.184;0.6193859391
210.00;70.00;1.188;0.6086326385
210.00;70.00;1.192;0.6052765847
210.00;70.00;1.196;0.5956393437
210.00;70.00;1.200;0.5847062797
210.00;80.00;0.400;5.020955721
210.00;80.00;0.404;5.044589555
210.00;80.00;0.408;5.090409579
210.00;80.00;0.412;5.123679437
210.00;80.00;0.416;5.17545253
210.00;80.00;0.420;5.210603354
210.00;80.00;0.424;5.248684032
210.00;80.00;0.428;5.282048689
210.00;80.00;0.432;5.338757414
210.00;80.00;0.436;5.372588735
210.00;80.00;0.440;5.411645354
210.00;80.00;0.444;5.439956535
210.00;80.00;0.448;5.502910641
210.00;80.00;0.452;5.531923081
210.00;80.00;0.456;5.568567658
210.00;80.00;0.460;5.612611332
210.00;80.00;0.464;5.639322541
210.00;80.00;0.468;5.707295539
210.00;80.00;0.472;5.751420116
210.00;80.00;0.476;5.815257231
210.00;80.00;0.480;5.889156512
210.00;80.00;0.484;5.945779815
210.00;80.00;0.488;6.038388933
210.00;80.00;0.492;6.11159991
210.00;80.00;0.496;6.198231702
210.00;80.00;0.500;6.316764649
210.00;80.00;0.504;6.425679848
210.00;80.00;0.508;6.539114248
210.00;80.00;0.512;6.687118613
210.00;80.00;0.516;6.833505798
210.00;80.00;0.520;6.986471561
210.00;80.00;0.524;7.15547503
210.00;80.00;0.528;7.348077137
210.00;80.00;0.532;7.57126401
210.00;80.00;0.536;7.757092691
210.00;80.00;0.540;8.00546656
210.00;80.00;0.544;8.245117645
210.00;80.00;0.548;8.485723675
210.00;80.00;0.552;8.736452634
210.00;80.00;0.556;8.982159715
210.00;80.00;0.560;9.259243131
210.00;80.00;0.564;9.48065285
210.00;80.00;0.568;9.795674277
210.00;80.00;0.572;9.957375155
210.00;80.00;0.576;10.34796161
210.00;80.00;0.580;10.37598961
210.00;80.00;0.584;10.56116448
210.00;80.00;0.588;10.63654982
210.00;80.00;0.592;10.70676949
210.00;80.00;0.596;10.82369607
210.00;80.00;0.600;10.80337838
210.00;80.00;0.604;10.94224528
210.00;80.00;0.608;10.85498112
210.00;80.00;0.612;10.80149124
210.00;80.00;0.616;10.79971696
210.00;80.00;0.620;10.78390639
210.00;80.00;0.624;10.72866644
210.00;80.00;0.628;10.67799603
210.00;80.00;0.632;10.78681485
210.00;80.00;0.636;10.7360489
210.00;80.00;0.640;10.90803081
210.00;80.00;0.644;10.885768
210.00;80.00;0.648;11.01864513
210.00;80.00;0.652;11.084273
210.00;80.00;0.656;11.1963914
210.00;80.00;0.660;11.32070428
210.00;80.00;0.664;11.31442188
210.00;80.00;0.668;11.41585203
210.00;80.00;0.672;11.41097544
210.00;80.00;0.676;11.42447772
210.00;80.00;0.680;11.46845667
210.00;80.00;0.684;11.54051931
210.00;80.00;0.688;11.60673251
210.00;80.00;0.692;11.55192803
210.00;80.00;0.696;11.52435791
210.00;80.00;0.700;11.49482178
210.00;80.00;0.704;11.51620513
210.00;80.00;0.708;11.39465371
210.00;80.00;0.712;11.27739453
210.00;80.00;0.716;11.26720569
210.00;80.00;0.720;11.15818699
210.00;80.00;0.724;11.04867419
210.00;80.00;0.728;10.90922741
210.00;80.00;0.732;10.82767078
210.00;80.00;0.736;10.6862204
210.00;80.00;0.740;10.54615898
210.00;80.00;0.744;10.41773855
210.00;80.00;0.748;10.24184007
210.00;80.00;0.752;10.14100958
210.00;80.00;0.756;9.95355925
210.00;80.00;0.760;9.787318362
210.00;80.00;0.764;9.633834122
210.00;80.00;0.768;9.488364059
210.00;80.00;0.772;9.250266733
210.00;80.00;0.776;9.084612115
210.00;80.00;0.780;8.948177063
210.00;80.00;0.784;8.762446996
210.00;80.00;0.788;8.63592517
210.00;80.00;0.792;8.508062113
210.00;80.00;0.796;8.295246848
210.00;80.00;0.800;8.110987364
210.00;80.00;0.804;7.974171159
210.00;80.00;0.808;7.831944242
210.00;80.00;0.812;7.580953177
210.00;80.00;0.816;7.465418348
210.00;80.00;0.820;7.318640151
210.00;80.00;0.824;7.210651574
210.00;80.00;0.828;7.021034539
210.00;80.00;0.832;6.865039512
210.00;80.00;0.836;6.777962117
210.00;80.00;0.840;6.592543901
210.00;80.00;0.844;6.450576414
210.00;80.00;0.848;6.305649139
210.00;80.00;0.852;6.138617018
210.00;80.00;0.856;6.011980131
210.00;80.00;0.860;5.877910503
210.00;80.00;0.864;5.776624417
210.00;80.00;0.868;5.677012107
210.00;80.00;0.872;5.548367485
210.00;80.00;0.876;5.490177127
210.00;80.00;0.880;5.304982613
210.00;80.00;0.884;5.191256301
210.00;80.00;0.888;5.091210817
210.00;80.00;0.892;4.973856069
210.00;80.00;0.896;4.854280204
210.00;80.00;0.900;4.777860731
210.00;80.00;0.904;4.691376399
210.00;80.00;0.908;4.548876289
210.00;80.00;0.912;4.444228341
210.00;80.00;0.916;4.404667485
210.00;80.00;0.920;4.321421362
210.00;80.00;0.924;4.204300372
210.00;80.00;0.928;4.11491818
210.00;80.00;0.932;4.01704636
210.00;80.00;0.936;3.953652781
210.00;80.00;0.940;3.883932603
210.00;80.00;0.944;3.770090118
210.00;80.00;0.948;3.705292184
210.00;80.00;0.952;3.658828403
210.00;80.00;0.956;3.559960391
210.00;80.00;0.960;3.509984187
210.00;80.00;0.964;3.44859905
210.00;80.00;0.968;3.349246036
210.00;80.00;0.972;3.288564245
210.00;80.00;0.976;3.200186714
210.00;80.00;0.980;3.169909821
210.00;80.00;0.984;3.116789327
210.00;80.00;0.988;3.061832823
210.00;80.00;0.992;2.97023453
210.00;80.00;0.996;2.93457824
210.00;80.00;1.000;2.877901651
210.00;80.00;1.004;2.805058359
210.00;80.00;1.008;2.767571776
210.00;80.00;1.012;2.71947215
210.00;80.00;1.016;2.662588655
210.00;80.00;1.020;2.608528748
210.00;80.00;1.024;2.540296962
210.00;80.00;1.028;2.508887016
210.00;80.00;1.032;2.464469766
210.00;80.00;1.036;2.422766312
210.00;80.00;1.040;2.384818626
210.00;80.00;1.044;2.308236468
210.00;80.00;1.048;2.27947389
210.00;80.00;1.052;2.232692865
210.00;80.00;1.056;2.211158062
210.00;80.00;1.060;2.171384413
210.00;80.00;1.064;2.129099262
210.00;80.00;1.068;2.113038375
210.00;80.00;1.072;2.033375411
210.00;80.00;1.076;2.006002284
210.00;80.00;1.080;1.972575492
210.00;80.00;1.084;1.910320388
210.00;80.00;1.088;1.90350623
210.00;80.00;1.092;1.874303254
210.00;80.00;1.096;1.843285636
210.00;80.00;1.100;1.799377871
210.00;80.00;1.104;1.776158464
210.00;80.00;1.108;1.73165715
210.00;80.00;1.112;1.695074498
210.00;80.00;1.116;1.672705401
210.00;80.00;1.120;1.642475001
210.00;80.00;1.124;1.628233364
210.00;80.00;1.128;1.596376324
210.00;80.00;1.132;1.580931696
210.00;80.00;1.136;1.535280115
210.00;80.00;1.140;1.506791626
210.00;80.00;1.144;1.491938032
210.00;80.00;1.148;1.460203817
210.00;80.00;1.152;1.443968467
210.00;80.00;1.156;1.425071235
210.00;80.00;1.160;1.396942693
210.00;80.00;1.164;1.373005747
210.00;80.00;1.168;1.351746133
210.00;80.00;1.172;1.334888461
210.00;80.00;1.176;1.304081292
210.00;80.00;1.180;1.278507224
210.00;80.00;1.184;1.25632264
210.00;80.00;1.188;1.237942649
210.00;80.00;1.192;1.211558141
210.00;80.00;1.196;1.194682107
210.00;80.00;1.200;1.174441356
210.00;90.00;0.400;5.999820447
210.00;90.00;0.404;6.042084002
210.00;90.00;0.408;6.104959056
210.00;90.00;0.412;6.135538071
210.00;90.00;0.416;6.190626158
210.00;90.00;0.420;6.251785375
210.00;90.00;0.424;6.279752167
210.00;90.00;0.428;6.345418358
210.00;90.00;0.432;6.39542875
210.00;90.00;0.436;6.452668088
210.00;90.00;0.440;6.505310668
210.00;90.00;0.444;6.562158525
210.00;90.00;0.448;6.612293959
210.00;90.00;0.452;6.663125945
210.00;90.00;0.456;6.727470612
210.00;90.00;0.460;6.812319446
210.00;90.00;0.464;6.846034287
210.00;90.00;0.468;6.923472137
210.00;90.00;0.472;6.994827417
210.00;90.00;0.476;7.068727803
210.00;90.00;0.480;7.180384239
210.00;90.00;0.484;7.264464179
210.00;90.00;0.488;7.384140727
210.00;90.00;0.492;7.478912344
210.00;90.00;0.496;7.603280623
210.00;90.00;0.500;7.733535037
210.00;90.00;0.504;7.878773123
210.00;90.00;0.508;8.036574111
210.00;90.00;0.512;8.205179821
210.00;90.00;0.516;8.385580768
210.00;90.00;0.520;8.593732372
210.00;90.00;0.524;8.808196492
210.00;90.00;0.528;9.057914118
210.00;90.00;0.532;9.307300318
210.00;90.00;0.536;9.561643847
210.00;90.00;0.540;9.885020797
210.00;90.00;0.544;10.18364183
210.00;90.00;0.548;10.54148871
210.00;90.00;0.552;10.90120335
210.00;90.00;0.556;11.28282916
210.00;90.00;0.560;11.617379
210.00;90.00;0.564;12.0374146
210.00;90.00;0.568;12.48064097
210.00;90.00;0.572;12.82628306
210.00;90.00;0.576;13.48323368
210.00;90.00;0.580;13.62666867
210.00;90.00;0.584;14.01189646
210.00;90.00;0.588;14.242278
210.00;90.00;0.592;14.54517564
210.00;90.00;0.596;14.83017535
210.00;90.00;0.600;15.01693771
210.00;90.00;0.604;15.21041948
210.00;90.00;0.608;15.22169708
210.00;90.00;0.612;15.36362763
210.00;90.00;0.616;15.39826012
210.00;90.00;0.620;15.37905847
210.00;90.00;0.624;15.27856085
210.00;90.00;0.628;15.12261837
210.00;90.00;0.632;15.1550492
210.00;90.00;0.636;14.86913496
210.00;90.00;0.640;14.86096578
210.00;90.00;0.644;14.83672195
210.00;90.00;0.648;14.63739303
210.00;90.00;0.652;14.58120101
210.00;90.00;0.656;14.52533907
210.00;90.00;0.660;14.35328413
210.00;90.00;0.664;14.33189063
210.00;90.00;0.668;14.33269889
210.00;90.00;0.672;14.40954103
210.00;90.00;0.676;14.24153749
210.00;90.00;0.680;14.34141111
210.00;90.00;0.684;14.2692713
210.00;90.00;0.688;14.36134678
210.00;90.00;0.692;14.34088683
210.00;90.00;0.696;14.35291237
210.00;90.00;0.700;14.39566146
210.00;90.00;0.704;14.38182125
210.00;90.00;0.708;14.32534817
210.00;90.00;0.712;14.3659715
210.00;90.00;0.716;14.39086746
210.00;90.00;0.720;14.43317415
210.00;90.00;0.724;14.37367866
210.00;90.00;0.728;14.34446447
210.00;90.00;0.732;14.38779218
210.00;90.00;0.736;14.33262113
210.00;90.00;0.740;14.24183404
210.00;90.00;0.744;14.18712428
210.00;90.00;0.748;14.16247031
210.00;90.00;0.752;14.13062229
210.00;90.00;0.756;14.01807696
210.00;90.00;0.760;13.89778878
210.00;90.00;0.764;13.87889363
210.00;90.00;0.768;13.76168308
210.00;90.00;0.772;13.68865645
210.00;90.00;0.776;13.56018973
210.00;90.00;0.780;13.48058415
210.00;90.00;0.784;13.32221722
210.00;90.00;0.788;13.22849538
210.00;90.00;0.792;13.12364969
210.00;90.00;0.796;12.91780127
210.00;90.00;0.800;12.80219992
210.00;90.00;0.804;12.66681344
210.00;90.00;0.808;12.48292283
210.00;90.00;0.812;12.06295651
210.00;90.00;0.816;12.1489991
210.00;90.00;0.820;12.0149212
210.00;90.00;0.824;11.78859264
210.00;90.00;0.828;11.70450423
210.00;90.00;0.832;11.48590874
210.00;90.00;0.836;11.36550322
210.00;90.00;0.840;11.15869567
210.00;90.00;0.844;11.03518806
210.00;90.00;0.848;10.86463685
210.00;90.00;0.852;10.64440154
210.00;90.00;0.856;10.49416806
210.00;90.00;0.860;10.32361976
210.00;90.00;0.864;10.13935379
210.00;90.00;0.868;10.05840394
210.00;90.00;0.872;9.841320099
210.00;90.00;0.876;9.738385995
210.00;90.00;0.880;9.541931043
210.00;90.00;0.884;9.27945831
210.00;90.00;0.888;9.162303378
210.00;90.00;0.892;9.028973944
210.00;90.00;0.896;8.871293539
210.00;90.00;0.900;8.684694839
210.00;90.00;0.904;8.554101107
210.00;90.00;0.908;8.397332903
210.00;90.00;0.912;8.26538024
210.00;90.00;0.916;8.122196521
210.00;90.00;0.920;8.003837037
210.00;90.00;0.924;7.774158505
210.00;90.00;0.928;7.699892395
210.00;90.00;0.932;7.516012493
210.00;90.00;0.936;7.355544883
210.00;90.00;0.940;7.241046825
210.00;90.00;0.944;7.129515918
210.00;90.00;0.948;7.000476843
210.00;90.00;0.952;6.841626614
210.00;90.00;0.956;6.710914885
210.00;90.00;0.960;6.606766364
210.00;90.00;0.964;6.455120523
210.00;90.00;0.968;6.324476459
210.00;90.00;0.972;6.205500799
210.00;90.00;0.976;6.069359045
210.00;90.00;0.980;6.047607726
210.00;90.00;0.984;5.880924881
210.00;90.00;0.988;5.792615959
210.00;90.00;0.992;5.67445106
210.00;90.00;0.996;5.566185898
210.00;90.00;1.000;5.461010914
210.00;90.00;1.004;5.343470968
210.00;90.00;1.008;5.260417706
210.00;90.00;1.012;5.168844222
210.00;90.00;1.016;5.06619982
210.00;90.00;1.020;4.967392201
210.00;90.00;1.024;4.886161496
210.00;90.00;1.028;4.840212907
210.00;90.00;1.032;4.748146505
210.00;90.00;1.036;4.635762976
210.00;90.00;1.040;4.555534378
210.00;90.00;1.044;4.472953306
210.00;90.00;1.048;4.399654039
210.00;90.00;1.052;4.32189768
210.00;90.00;1.056;4.237842188
210.00;90.00;1.060;4.133773324
210.00;90.00;1.064;4.07317153
210.00;90.00;1.068;4.030549251
210.00;90.00;1.072;3.90919271
210.00;90.00;1.076;3.864214084
210.00;90.00;1.080;3.769907149
210.00;90.00;1.084;3.716928809
210.00;90.00;1.088;3.636700267
210.00;90.00;1.092;3.596099581
210.00;90.00;1.096;3.520987617
210.00;90.00;1.100;3.450466749
210.00;90.00;1.104;3.381209962
210.00;90.00;1.108;3.36377175
210.00;90.00;1.112;3.274670075
210.00;90.00;1.116;3.196819185
210.00;90.00;1.120;3.192651948
210.00;90.00;1.124;3.113559314
210.00;90.00;1.128;3.046208472
210.00;90.00;1.132;3.001982322
210.00;90.00;1.136;2.953557123
210.00;90.00;1.140;2.899165855
210.00;90.00;1.144;2.845929316
210.00;90.00;1.148;2.816570124
210.00;90.00;1.152;2.766717469
210.00;90.00;1.156;2.710729828
210.00;90.00;1.160;2.664978017
210.00;90.00;1.164;2.614561977
210.00;90.00;1.168;2.583665608
210.00;90.00;1.172;2.525287731
210.00;90.00;1.176;2.486175403
210.00;90.00;1.180;2.451854468
210.00;90.00;1.184;2.398774977
210.00;90.00;1.188;2.361390393
210.00;90.00;1.192;2.348606751
210.00;90.00;1.196;2.299113305
210.00;90.00;1.200;2.25071481
210.00;100.00;0.400;7.055245681
210.00;100.00;0.404;7.09840743
210.00;100.00;0.408;7.143905632
210.00;100.00;0.412;7.177463189
210.00;100.00;0.416;7.237041525
210.00;100.00;0.420;7.280124519
210.00;100.00;0.424;7.352052982
210.00;100.00;0.428;7.408648218
210.00;100.00;0.432;7.460468727
210.00;100.00;0.436;7.536339262
210.00;100.00;0.440;7.60766052
210.00;100.00;0.444;7.65904472
210.00;100.00;0.448;7.74097154
210.00;100.00;0.452;7.826233119
210.00;100.00;0.456;7.87947228
210.00;100.00;0.460;7.954514412
210.00;100.00;0.464;8.043444414
210.00;100.00;0.468;8.115815362
210.00;100.00;0.472;8.224939574
210.00;100.00;0.476;8.305465111
210.00;100.00;0.480;8.429478505
210.00;100.00;0.484;8.533114496
210.00;100.00;0.488;8.657302747
210.00;100.00;0.492;8.789401427
210.00;100.00;0.496;8.922967898
210.00;100.00;0.500;9.088341627
210.00;100.00;0.504;9.236022462
210.00;100.00;0.508;9.441397202
210.00;100.00;0.512;9.617490605
210.00;100.00;0.516;9.82416192
210.00;100.00;0.520;10.03705703
210.00;100.00;0.524;10.30027509
210.00;100.00;0.528;10.57481579
210.00;100.00;0.532;10.87280511
210.00;100.00;0.536;11.18790669
210.00;100.00;0.540;11.50795634
210.00;100.00;0.544;11.88252958
210.00;100.00;0.548;12.29102147
210.00;100.00;0.552;12.6914185
210.00;100.00;0.556;13.0957256
210.00;100.00;0.560;13.54645551
210.00;100.00;0.564;14.03428071
210.00;100.00;0.568;14.63601468
210.00;100.00;0.572;15.04243702
210.00;100.00;0.576;15.77698767
210.00;100.00;0.580;16.16526467
210.00;100.00;0.584;16.673496
210.00;100.00;0.588;17.17742432
210.00;100.00;0.592;17.69159624
210.00;100.00;0.596;18.05135426
210.00;100.00;0.600;18.50723153
210.00;100.00;0.604;18.93504245
210.00;100.00;0.608;19.24730358
210.00;100.00;0.612;19.48833535
210.00;100.00;0.616;19.77372857
210.00;100.00;0.620;19.8530105
210.00;100.00;0.624;20.00990232
210.00;100.00;0.628;19.93969185
210.00;100.00;0.632;19.92093482
210.00;100.00;0.636;19.96988298
210.00;100.00;0.640;19.78141862
210.00;100.00;0.644;19.71541062
210.00;100.00;0.648;19.4543608
210.00;100.00;0.652;19.25893378
210.00;100.00;0.656;19.06419257
210.00;100.00;0.660;18.79972468
210.00;100.00;0.664;18.65648606
210.00;100.00;0.668;18.40005671
210.00;100.00;0.672;18.25194022
210.00;100.00;0.676;18.01553416
210.00;100.00;0.680;17.83172365
210.00;100.00;0.684;17.683816
210.00;100.00;0.688;17.50621206
210.00;100.00;0.692;17.50074409
210.00;100.00;0.696;17.3969683
210.00;100.00;0.700;17.35673512
210.00;100.00;0.704;17.21706752
210.00;100.00;0.708;17.12921486
210.00;100.00;0.712;17.21907119
210.00;100.00;0.716;17.13616576
210.00;100.00;0.720;17.06122853
210.00;100.00;0.724;17.11825116
210.00;100.00;0.728;17.00087567
210.00;100.00;0.732;17.1227059
210.00;100.00;0.736;17.03450512
210.00;100.00;0.740;17.05861286
210.00;100.00;0.744;17.10908012
210.00;100.00;0.748;17.05935267
210.00;100.00;0.752;17.09010373
210.00;100.00;0.756;17.10719411
210.00;100.00;0.760;17.08745999
210.00;100.00;0.764;17.07596061
210.00;100.00;0.768;17.0688328
210.00;100.00;0.772;17.06718649
210.00;100.00;0.776;17.00289391
210.00;100.00;0.780;17.03840798
210.00;100.00;0.784;16.94591591
210.00;100.00;0.788;16.89506999
210.00;100.00;0.792;16.84722487
210.00;100.00;0.796;16.85819577
210.00;100.00;0.800;16.78986302
210.00;100.00;0.804;16.74103196
210.00;100.00;0.808;16.69322784
210.00;100.00;0.812;16.64742649
210.00;100.00;0.816;16.52222166
210.00;100.00;0.820;16.42282002
210.00;100.00;0.824;16.31872616
210.00;100.00;0.828;16.22275906
210.00;100.00;0.832;16.10856544
210.00;100.00;0.836;16.00341015
210.00;100.00;0.840;15.8973737
210.00;100.00;0.844;15.77658942
210.00;100.00;0.848;15.64281856
210.00;100.00;0.852;15.54255423
210.00;100.00;0.856;15.39135276
210.00;100.00;0.860;15.29980271
210.00;100.00;0.864;15.11222385
210.00;100.00;0.868;14.934312
210.00;100.00;0.872;14.87769581
210.00;100.00;0.876;14.76801135
210.00;100.00;0.880;14.523566
210.00;100.00;0.884;14.364134
210.00;100.00;0.888;14.18806773
